topic_id	tweet_id	tweet_url	tweet_text	check_worthiness
miscellaneous	1134841012730421248	https://twitter.com/anyuser/status/1134841012730421248	Millet iradesi 2002 de geldi 2015 te darbelenmwyw çalışıldı başaramadılar Başaramayacaklar #Miliİrade6Yaşında	0
miscellaneous	1201764985220861953	https://twitter.com/anyuser/status/1201764985220861953	PISA 2012 ile 2015'te Türkiye skorları.. https://t.co/1H2CmX9In0	0
miscellaneous	1144693246179840000	https://twitter.com/anyuser/status/1144693246179840000	Suriyeli vatandaşlarımıza dağıtılmak için şimdilik 60 bin adet telefon kartı ihalesi yapılacak Artık yurt içi ve yurt dışı görüşmelerinde hiç bir ödemeyecekler Pis Türkler sizde aylık fatura ödemeye devam edin.. #uelkemdesuriyeliistemiyorum	1
miscellaneous	1137480229893656576	https://twitter.com/anyuser/status/1137480229893656576	Suriyelilere yurt içi ve yurt dışı telefon görüşmeleri ücretsiz olacak..!#Turkey #fransayıuezelim https://t.co/TVXYVX7wbV	1
miscellaneous	1080416058828341249	https://twitter.com/anyuser/status/1080416058828341249	Türkiye’de yaşayan Suriyeli mültecilerin yurt içi ve yurt dışı telefon görüşmelerinin ücretsiz olacağı iddiası doğru değil. AB tarafından finanse edilen projedeki kartlar, Geri Gönderme Merkezleri’nde sınır dışı edilmek üzere bekleyen yabancılar için. https://t.co/ijC8kijFuT	1
miscellaneous	1131211892402343938	https://twitter.com/anyuser/status/1131211892402343938	Sezgin Tanrıkulu Demirtaş’ı ziyaret etti FERSUDE – CHP İstanbul Milletvekili Sezgin Tanrıkulu, tutuklu bulunan HDP’nin önceki dönem Eş Genel Başkanı Selahattin Demirtaş ile görüştü. CHP İstanbul Milletvekili Sezgin Tanrıkulu, Halkların Demokratik Parti… https://t.co/d7tKRNXiSb	0
miscellaneous	1120740867260723201	https://twitter.com/anyuser/status/1120740867260723201	@Sonkasimakadar @CATLATANA_KADAR tanıtayım chp milletvekili sezgin tanrıkulu	0
miscellaneous	1101504899769163777	https://twitter.com/anyuser/status/1101504899769163777	CHP İstanbul Milletvekili Sezgin Tanrıkulu. https://t.co/k54eu7Ls9j	0
miscellaneous	1190604731791663105	https://twitter.com/anyuser/status/1190604731791663105	200 Türk Liralık banknotla 2009 yılında, 74 litre benzin, 82 litre motorin,17 kilo kırmızı et alınabiliyordu. 200 TL ile 2009 yılında 135 dolar, 95 Euro ediyordu. 2019 yılında ise, 28 litre benzin, 30 litre motorin, 4 kilo kırmızı et alınabiliyor. Ayrıca 200 TL, şu an 35 dolar	1
miscellaneous	1190791387723313152	https://twitter.com/anyuser/status/1190791387723313152	200 Türk Liralık banknotla 2009 yılında, 74 litre benzin, 82 litre motorin, 17 kilo kırmızı et alınabiliyordu. Aynı zaman da 200 TL’lik banknot 2009 yılında 135 dolar, 95 Euro ediyordu.	1
miscellaneous	1146423910738665473	https://twitter.com/anyuser/status/1146423910738665473	200 ₺'lik banknotlar, 2009'da çıktığında 200 TL=140 Dolar. Bugün 200TL=35 Dolar Büyümüşüz ya la biz !	1
miscellaneous	1171072295273717760	https://twitter.com/anyuser/status/1171072295273717760	Yıl 1982: Kanada ilk kez mercimeği gördü ve tohumunu Türkiye’den aldı.   Yıl 2019: Türkiye tükettiği mercimeğin %80’ini Kanada’dan ithal ediyor.	1
miscellaneous	1186707427242237952	https://twitter.com/anyuser/status/1186707427242237952	Kanadalılar 1982 yılında İlk defa mercimek gördüler. Tohumunu Türkiye'den aldılar. Şu an Türkiye mercimeğin %80'ini Kanada'dan ithal ediyor!	1
miscellaneous	1163043269254832129	https://twitter.com/anyuser/status/1163043269254832129	Mercimeğin anavatanı Türkiye, Suriye ve Filistin'i içine alan bölge. Peki biz mercimeği nereden alıyoruz? Cevap: Kanada'dan. Tükettiğimin 421 bin ton mercimeğin 100 bin tonu Kanada'dan.	1
miscellaneous	1122184212226936832	https://twitter.com/anyuser/status/1122184212226936832	Apple'in kasasında 256 milyar dolar var Merkez Bankası'nda 27 milyar dolar	0
miscellaneous	1091673464530980865	https://twitter.com/anyuser/status/1091673464530980865	IMF bizden borç istedi 5 milyar dolar. Arkadaşlara 'verin' dedim. Baktılar ki Türkiye veriyor, vazgeçtiler. 2002'de Merkez Bankası Dolar rezervi 27,5 miyardı. Bugün 120 milyar dolar. 27,5 milyar dolar nere, 120 milyar... https://t.co/Ktk0pRFsqL	1
miscellaneous	1121355743893045249	https://twitter.com/anyuser/status/1121355743893045249	Yaz: Doların düşeceğini bilen Merkez Bankamız dolar pozisyonunu 1,5 milyar azalttı.	0
miscellaneous	1168611175418011649	https://twitter.com/anyuser/status/1168611175418011649	Son bir yılda Türk Lirası, Arjantin pezosu ndan sonra en fazla değer kaybeden ikinci para birimi oldu. Dolara karşı %65 Euro'ya karşı %60 değer kaybetti. Arjantin bizi kiskaniyaahhh..😁	0
miscellaneous	1147015446224412672	https://twitter.com/anyuser/status/1147015446224412672	TL hâlâ Arjantin Peso'sundan sonra bu yıl dolar karşısında en çok değer yitiren para birimi. Dolar karşısında yıl içindeki değer kaybı bir ara yüzde 10'du. Son günlerdeki yükselişle kayıp oranı yüzde 6'ya indi.	0
miscellaneous	1130923874898579456	https://twitter.com/anyuser/status/1130923874898579456	Doları düşürmek için, devlet bu yıl 40 milyar dolar sattı! Türk Lirası; Arjantin Peso’sundan sonra küresel ölçekte en fazla değer kaybeden para birimi. https://t.co/nA8Ty2nWx8	1
miscellaneous	1121354879115698176	https://twitter.com/anyuser/status/1121354879115698176	Akp nin özgürlük ve ekonomi tablosu. toplam hükümlü ve tutuklu sayısı.  2002 yılında   59.400 2018 yılında  246.000 🤔 9 milyar lira yatırımla 48 yeni cezaevi geliyor https://t.co/VdWBS4kT1v #gazetesozcu @gazetesozcu aracılığıyla	1
miscellaneous	1134413693545013249	https://twitter.com/anyuser/status/1134413693545013249	Cezaevlerindeki tutuklu ve hükümlü sayısı 2002’den, 2018’e kadar 196.004 kişi arttı. Adalet Bakanı Gül’e göre artışın nedeni, suçla mücadelede gelişen teknolojinin kullanılması #gündem #haber https://t.co/bNSdxTIzB1	1
miscellaneous	1108426734012170241	https://twitter.com/anyuser/status/1108426734012170241	CHP’nin gıda denetimi önemsenmiyor yalanı da patladı: 2002 yılında 1500 olan denetçi sayısı 2018 yılında 6825’e yükseldi. 2002 yılında 39 Bin olan denetim sayısı 2018 yılında 1 milyona yükseldi. #CHPninYalanları	0
miscellaneous	1159770097399017478	https://twitter.com/anyuser/status/1159770097399017478	Türk lirası bu kadar değer kaybetmedi😳	0
miscellaneous	1110646738661060608	https://twitter.com/anyuser/status/1110646738661060608	@grafik_fx Son iki günde dolar ne oldu da bu kadar değer kaybetti? Ya da ne oldu da Türk Lirası bu kadar değer kazandı? Aydınlatırsanız sevinirim iyi akşamlar	0
miscellaneous	1163745715677515777	https://twitter.com/anyuser/status/1163745715677515777	Türk Lirası değer kaybetti (Dolar ne kadar oldu?) https://t.co/2EJXbPaRCB	0
miscellaneous	1147287915019603975	https://twitter.com/anyuser/status/1147287915019603975	IMF’nin Nisan ayında açıkladığı Dünyanın Ekonomik Görünümü Raporuna göre, Türkiye 2000 yılında dünyanın 17'nci ekonomisiyken bugün (İMF tahmini) itibarıyla 20'nci ekonomi. 2023 yılında ilk 10'a girmeyi hedefleyenlere duyurulur!	1
miscellaneous	1093796894361468930	https://twitter.com/anyuser/status/1093796894361468930	Dünyanın en özgür ülkesi Türkiye'dir..Akp saray ve yiyicileri açısından tabii!!😆	0
miscellaneous	1172474733021028352	https://twitter.com/anyuser/status/1172474733021028352	👥 82 milyon #nüfus ile dünyanın en kalabalık 18. ülkesi olan Türkiye aynı zamanda dünyanın 19. büyük ekonomisi. 🧬https://t.co/Ct3LsEPJa4	1
miscellaneous	1125165840771502080	https://twitter.com/anyuser/status/1125165840771502080	@mehmettuluce4 Türkiye'nin tarımsal ihracatı 2018: 22,6 milyar dolar Türkiye'nin tarımsal ithalatı 2017: 12,7 milyar dolar Hollanda'nın tarımsal ihracatı 2018: 90,3 milyar avro Hollanda'nın tarımsal ithalatı 2018: 61,4 milyar avro Hollanda orijinli ihracat 2018 : 41,5 milyar avro	1
miscellaneous	1125151576191119360	https://twitter.com/anyuser/status/1125151576191119360	@mehmetsildir @fazlztrk5 @AlpSirman @mehmettuluce4 2017 yılı böyleymiş. “Tarım ve gıda sektörünün ihracatı, 2017 yılında 16,9 milyar dolara, ithalatı ise 12,7 milyar dolara çıktı. Gıda ve tarımda 2017 yılında, 4,2 milyar dolar dış ticaret fazlası verildi.”	1
miscellaneous	1097111895687852032	https://twitter.com/anyuser/status/1097111895687852032	Hayvan ve et ithalatına son 8 yılda 8 milyar lira ödendi https://t.co/h7KNaODuz0	1
miscellaneous	1083065933982326786	https://twitter.com/anyuser/status/1083065933982326786	🧐 Erdoğan: Dünyanın 13. büyük ekonomisi haline geldik haberi #Kobi #Firma #DevletDestekleri #Hibe #Büyük #dünyanın #ekonomi #ekonomisi #erdoğan #geldik #haberi #haline https://t.co/xIl5lY5wtk	1
miscellaneous	1161343912881065987	https://twitter.com/anyuser/status/1161343912881065987	’Türkiye’yi dünyanın 13’üncü büyük ekonomisi haline getirdik’ https://t.co/F2e4cwmoLC	1
miscellaneous	1083081624504487937	https://twitter.com/anyuser/status/1083081624504487937	Cumhurbaşkanı Erdoğan: Dünyanın 13. büyük ekonomisi haline geldik #haberler101 https://t.co/GzK3B8KYuw	1
miscellaneous	1113745928178098182	https://twitter.com/anyuser/status/1113745928178098182	Türkiye’de nüfusun en varlıklı yüzde 1’lik kesimi 2000 yılında toplam servetin yüzde 38’ini alırken bu oranın 2014 yılında yüzde 54’e çıktı. Zengin daha zengin fakir daha fakir oldu. Lakin suçlusu CHP.	1
miscellaneous	1110569148327886849	https://twitter.com/anyuser/status/1110569148327886849	@SedefKabas Servetin yüzde 54’ü yüzde 1 inin elinde. Türkiye nüfusunun binde 1’i ise dolar milyoneri. Diğer yandan nüfusun yüzde 10’unun serveti, ülke servetinin yüzde 77’sini oluşturuyor. Bu halkın hala şükretmesi beni delirtiyor.	1
miscellaneous	1128341877206470661	https://twitter.com/anyuser/status/1128341877206470661	AB ölçütüne göre Türkiye’de 2012’de nüfusun yüzde 56.6’sı şiddetli maddi yoksunluk içinde yaşarken nüfusun en zengin yüzde 1’lik kesimi son 10 yılda ülke servetinden aldığı payı yüzde 43 artırdı. AKP döneminde servetine servet katan yüzde 1’lik zengin kesim, servetin yüzde 54.3	1
miscellaneous	1113150720096841729	https://twitter.com/anyuser/status/1113150720096841729	Iğdır’da HDP bileğinin hakkıyla seçimi kazanmıştır. CHP,MHP, SP ve diğer partilerin toplam aldıkları oyun 0,10 fazlasını almışlardır. Iğdır’ın HDP li yeni Belediye başkanını tebrik ediyorum ve başarılar diliyorum.	0
miscellaneous	1118254212784230400	https://twitter.com/anyuser/status/1118254212784230400	Hdp nin kadın başkan sayısının diğer partilerin toplamından fazla olmasını neye yoruyoruz	0
miscellaneous	1125460756848422913	https://twitter.com/anyuser/status/1125460756848422913	@AcundaEr Açıkçası CHP İyi parti ve Saadet seçmeni eğer diğer tüm partilerin toplamından daha az ise yenilenen seçimde kesinlikle İmamoğlu kaybedecektir :(	0
miscellaneous	1156621566026948609	https://twitter.com/anyuser/status/1156621566026948609	Türk Konseyi’nin gayri safi milli geliri 1 trilyon dolara ulaşıyormuş.😏 5,5 yıl önce(2013’te) sadece Türkiye’nin gayri safi yurt içi hasılası 950 milyar dolardı. —Hayaller 2023’te 2 trilyon dolar. —Hayal-gerçek arası 2023’te 1,080 trilyon$ —Gerçekler 2018’de 784 milyar dolar.	0
miscellaneous	1156621799356080133	https://twitter.com/anyuser/status/1156621799356080133	Türk Konseyi’nin gayri safi milli geliri 1 trilyon dolara ulaşıyormuş.😏 5,5 yıl önce(2013’te) sadece Türkiye’nin gayri safi yurt içi hasılası 950 milyar dolardı. —Hayaller 2023’te 2 trilyon dolar. —Hayal-gerçek arası 2023’te 1,080 trilyon$ —Gerçekler 2018’de 784 milyar dolar. https://t.co/h7oTzake4u	0
miscellaneous	1188413616606842882	https://twitter.com/anyuser/status/1188413616606842882	👉2018 Nüfus Türkiye = 82.003.882 G. Kore = 51.446.201 👉2018 Milli Gelir Türkiye = 0,79 Trilyon Dolar G. Kore = 1,62 Trilyon Dolar 💥Nüfus olarak % 59 fazlayız. Ancak milli gelirde Güney Kore 2 kat önde.	1
miscellaneous	1175125970816315393	https://twitter.com/anyuser/status/1175125970816315393	Türkiye 229 misyon ile dünyada en yaygın temsil edilen 4. Ülke	1
miscellaneous	1198274830296064001	https://twitter.com/anyuser/status/1198274830296064001	@TCabarti Dünyada en fazla sonradan görme olsm ülke Türkiye	0
miscellaneous	1097806249951985665	https://twitter.com/anyuser/status/1097806249951985665	2018 rakamlarına göre Dünyada en fazla mülteci barındıran ülke #Türkiye 🇹🇷	1
miscellaneous	1189524048457469952	https://twitter.com/anyuser/status/1189524048457469952	‘Küresel Emeklilik Endeksi 2019' raporunda Türkiye, en iyi emeklilik’ sıralamasında Suudi Arabistan, Kuzey Afrika ve Malezya'nın gerisinde kalarak sondan üçüncü sırada yer aldı.  https://t.co/m9SXEdNwtZ @gazeteduvar	0
miscellaneous	1170077809328500737	https://twitter.com/anyuser/status/1170077809328500737	Dünya Ekonomik Forumu (WEF) raporuna göre Türkiye 140 ülke sıralamasında 43. Sıradan bir basamak geriye düşerek 44. Sıraya indi. Bu arada Rusya 45. sıradan 39 sıraya yükselerek Türkiye'nin önüne geçti..	0
miscellaneous	1136346631404699649	https://twitter.com/anyuser/status/1136346631404699649	“Ülkelerin, ticari alanda üretkenlik ve verimlilik açısından listelendiği Küresel Ekonomik Açıklık Endeksi 2109 yılı sonuçları açıklandı. Türkiye, Küresel Ekonomik Açıklık Endeksi'nde geçen yıla göre geriledi ve 55'inci sıradan 63'üncü sıraya düştü.” https://t.co/PwVysLCsi4	0
miscellaneous	1181507130173644800	https://twitter.com/anyuser/status/1181507130173644800	Beylikdüzü’ndeki AVM’nin İmamoğlu’na ait olduğu ve deprem toplanma alanına inşa edildiği iddiası Sosyal medyada paylaşılan gönderilerde Beylikdüzü’ndeki bir deprem toplanma alanına alışveriş merkezi (AVM) yapıldığı ve bu AVM’nin sahibinin de İstanbul Bü… https://t.co/c36JFTHZoU	1
miscellaneous	1177262687828553728	https://twitter.com/anyuser/status/1177262687828553728	@RumeysaKadak Bizim toplanma alanına avm yapıldı, deprem olunca avm'demi toplanacağız :)	0
miscellaneous	1177260762852671490	https://twitter.com/anyuser/status/1177260762852671490	@ekrem_imamoglu Senin AVM deprem toplanma alanına yapılmış müteahhit Ekrem	1
miscellaneous	1114635106956845056	https://twitter.com/anyuser/status/1114635106956845056	#Konya Alâeddin Tepesi doğu tarafının görüldüğü yaklaşık 75 yıl öncesine ait bir fotoğraf karesi. https://t.co/BlJznbL52K	0
miscellaneous	1119311508289261568	https://twitter.com/anyuser/status/1119311508289261568	@MBekaroglu hocam eksik ifade ediyorsunuz. bu yıl ödenmesi gereken bor. yaklaşık 222 milyar dolar.	0
miscellaneous	1121833818724405249	https://twitter.com/anyuser/status/1121833818724405249	@Derya0888 Yaklaşık 17 doları ifade ediyor.	0
miscellaneous	1187805141900124162	https://twitter.com/anyuser/status/1187805141900124162	türk dizilerinde kadına yönelik şiddetin haddi hesabı yok amk	0
miscellaneous	1103598297787367424	https://twitter.com/anyuser/status/1103598297787367424	HDP: Kayyımlar kadına yönelik şiddetin önünü açtı https://t.co/pWTZz4N7Cy	0
miscellaneous	1177461434499784704	https://twitter.com/anyuser/status/1177461434499784704	Sen rahatsızmısın?Kadına yönelik şiddetin önlenmesinde seni rahatsız eden ne ?	0
miscellaneous	1124376815483662337	https://twitter.com/anyuser/status/1124376815483662337	Kemal Kılıçdaroğlu’na saldırının savcısı Ercan Poyraz eskiden Ensar Vakfı Ankara başkanıydı. https://t.co/XTMNcgtzpz	1
miscellaneous	1124583615680192512	https://twitter.com/anyuser/status/1124583615680192512	Osman Sarıgün’ü serbest bırakan savcı, Ensar Vakfı’nın Ankara Şube Başkanı mıydı? İDDİA: Kemal Kılıçdaroğlu’na saldırının savcısı Ercan Poyraz eskiden Ensar Vakfı Ankara başkanıydı. DOĞRU https://t.co/XrqfmvhBY5	1
miscellaneous	1124771855586537472	https://twitter.com/anyuser/status/1124771855586537472	CHP lideri Kılıçdaroğlu'na saldıran Osman Sarıgün’ü serbest bırakan Çubuk Cumhuriyet Savcısı Ercan Poyraz, eski Ensar Vakfı Ankara Şube Başkanıymış.	1
miscellaneous	1129874270543372290	https://twitter.com/anyuser/status/1129874270543372290	ÜNİVERSİTE MEZUNU İŞSİZ SAYISI YÜZDE 12,4’E YÜKSELDİ https://t.co/8HrN9RnbmF	1
miscellaneous	1126932155232395265	https://twitter.com/anyuser/status/1126932155232395265	gıda enflasyonu yüzde 30’a dayandı. AKP iktidara geldiğinde yüzde 10.3 olan işsiz oranı yüzde 13.5’e çıktı. (Genç işsiz oranı yüzde 20, işsiz üniversite mezunu oranı yüzde 25) 2013 yılında 950.4 milyar dolar olan milli gelir 2018’de 784 milyar dolara geriledi.	0
miscellaneous	1098256475758227456	https://twitter.com/anyuser/status/1098256475758227456	Atama yok onca üniversite mezunu işsiz enflasyon yüzde 20 biz baya gelişmişiz...	0
miscellaneous	1097614745065017344	https://twitter.com/anyuser/status/1097614745065017344	@cumhuriyetgzt Türkiye’nin bugünki borcu 470 milyar dolar Erdoğan iktidara geldiğinde Türkiye’nin borcu 118 milyar dolardı .	1
miscellaneous	1127832409368596480	https://twitter.com/anyuser/status/1127832409368596480	Borcu da sahiplen ! Geldiğinde ülkenin borcu 135 milyar dolardı şimdi 400 milyar dolar	1
miscellaneous	1101494719081865219	https://twitter.com/anyuser/status/1101494719081865219	Toplam dış borç; 448 milyar 442 milyon dolar, 2002’de bu rakam 129 milyar dolardı. Özel sektörün dış borcu 305 milyar 882 milyon dolar. 2002’de bu rakam 43 milyar dolardı.	1
miscellaneous	1115568881085636608	https://twitter.com/anyuser/status/1115568881085636608	"Mediar Araştırma'sına göre, İstanbul'da AKP seçmeninin yüzde 61'i usulsüzlüğe inanmıyor. ""Yerel seçimlerin tekrarlanması gerektiğini düşünüyor musunuz"" sorusuna ise, katılımcıların yüzde 65.3'ü hayır yanıtını verirken, yüzde 18.28 kararsız kalıyor ve yüzde 16.59 evet diyor."	1
miscellaneous	1175336998166573057	https://twitter.com/anyuser/status/1175336998166573057	"@tcbestepe ŞAH MAT! ADA'nın anketinden: Katılımcıların yüzde 10'u Babacan'a, yüzde 7.3'ü Davutoğlu'na oy vereceğini söyledi. Türkiye'nin en önemli sorunu ne?"" sorusuna katılımcıların yüzde 44.9'u ekonomi, yüzde 17'si işsizlik, yüzde 6'sı Suriyeliler yanıtını verdi. https://t.co/JTtxevfYlg"	1
miscellaneous	1140197967460274177	https://twitter.com/anyuser/status/1140197967460274177	Katılımcılara Babalar Günü'nde hediye tercihleri sorulduğunda yüzde 69'u ‘yanımda olması yeterli' yanıtını verirken, yüzde 18'i geleneksel bir hediye, yüzde 8'i beni şaşırtacak bir hediye, yüzde 5'i ise hediye çeki yanıtı verdi.https://t.co/qmUJ83gEgZ	0
miscellaneous	1096656975729958912	https://twitter.com/anyuser/status/1096656975729958912	S&amp;P, Türkiye'nin kredi notunu sabit tuttu S&amp;P, Türkiye'nin kredi notunu açıkladı. Türkiye'nin notu önceki döneme göre değişmedi. https://t.co/YAKG03sjlN	1
miscellaneous	1096731996271845376	https://twitter.com/anyuser/status/1096731996271845376	S&amp;P TÜRKİYE'NİN KREDİ NOTUNU AÇIKLADI... https://t.co/GlPtZ8ICsn	1
miscellaneous	1157536497463156736	https://twitter.com/anyuser/status/1157536497463156736	S&amp;P Türkiye'nin kredi notunu açıkladı https://t.co/Viixrwpbfp	1
miscellaneous	1114172739613601792	https://twitter.com/anyuser/status/1114172739613601792	FETÖ’den tutuklu Murat Kale’nin Ekrem İmamoğlu’nun eski ev arkadaşı olduğu iddiası Kesin olmayan sonuçlara göre Cumhuriyet Halk Partisi’nden (CHP) İstanbul Büyükşehir Belediye Başkanı seçilen Ekrem İmamoğlu’nun, eski ev arkadaşının FETÖ’den tutuklu yarb… https://t.co/jzswSZxHGP	1
miscellaneous	1114173775422066689	https://twitter.com/anyuser/status/1114173775422066689	FETÖ’den tutuklu Murat Kale’nin Ekrem İmamoğlu’nun eski ev arkadaşı olduğu iddiası Kesin olmayan sonuçlara göre Cumhuriyet Halk Partisi’nden (CHP) İstanbul Büyükşehir Belediye Başkanı seçilen Ekrem İmamoğlu’nun, eski ev arkadaşının FETÖ’den tutuklu yarb… https://t.co/9cwjJwhn5d	1
miscellaneous	1126193505515331584	https://twitter.com/anyuser/status/1126193505515331584	"◾ ""FETÖ’den tutuklu Murat Kale, İmamoğlu’nun eski ev arkadaşı"" ◾ ""Erdoğan İBB’ye 'çok gizli' yazılı belge gönderdi"" ◾ ""Mersin Büyükşehir Belediyesi Halk Ekmek’i kapattı"" Bunlar, seçim döneminde yanlış olduğunu tespit ettiğimiz iddialardan birkaçı. https://t.co/vG1xKEE24F"	1
miscellaneous	1183993742765842432	https://twitter.com/anyuser/status/1183993742765842432	BM iklim zirvesinde konuşan Greta Thunberg daha inandırıcıydı. :)	0
miscellaneous	1176461740814544896	https://twitter.com/anyuser/status/1176461740814544896	İsveçli iklim aktivisti Greta Thunberg’in de aralarında olduğu 16 çocuk, Türkiye de dahil beş ülkeyi iklim değişikliğiyle mücadelede adım atmadıkları gerekçesiyle Birleşmiş Milletler’e (BM) şikayet etti. https://t.co/fm1p1zu02X	1
miscellaneous	1176386986761969665	https://twitter.com/anyuser/status/1176386986761969665	Greta Thunberg ve 15 çocuk BM iklim zirvesinde dünyada iklim değişikliği ile yeterli mücadele vermeyen,fosil yakıtları özendiren ve Karbon emisyonu ile ilgili yeterli düzenleme yapmayan Fransa Almanya Arjantin Brezilya ve Türkiye hakk. dilekçe verdi. Devletlerin cevabı istenecek	1
miscellaneous	1142477332311105538	https://twitter.com/anyuser/status/1142477332311105538	Üç beş tweetle millet birinci sırada oluyo biz niye çıkamıyoruz birinci sıraya #TurkishARMYstrivingforBTS	0
miscellaneous	1173541366812553216	https://twitter.com/anyuser/status/1173541366812553216	...Reis dedi ki,, milli gelire oranla Türkiye birinci sırada amarika ikinci sırada.... Hūloğğğğğğğğğğ	0
miscellaneous	1157692986144251904	https://twitter.com/anyuser/status/1157692986144251904	#HereIStandWithKai hashtagi Türkiye gündeminde birinci sırada, Dünya gündeminde beşinci sırada. Jongin için biraz destek olup, birinci sıraya yükseltelim mi? Lütfen?	0
miscellaneous	1097954558653939712	https://twitter.com/anyuser/status/1097954558653939712	Türkiye'nin 2023 ihracat hedefi 150 Milyar #iyibilgi	0
miscellaneous	1140953927166377984	https://twitter.com/anyuser/status/1140953927166377984	@atillaaak @erciwert @LimonHaber bir yıldır seçim ortamı var ülke patinaj yapıyor,.	0
miscellaneous	1104863619349655552	https://twitter.com/anyuser/status/1104863619349655552	Yanlış bilgi. İhracat bedeli toplam yaklaşık 1 milyar dolar.	0
miscellaneous	1112499787075588101	https://twitter.com/anyuser/status/1112499787075588101	DSP-MHP ile birlikte AKP nin yancıları arasında yerini almıştır net	0
miscellaneous	1193199946092208130	https://twitter.com/anyuser/status/1193199946092208130	Denizcilik sektörünün temsilcisi olarak bizler de, Atamızın direktifleri doğrultusunda Türk denizciliğini yüceltmek, bu konuda dünyanın önde gelen ülkeleri arasında yerimizi almak için faaliyetlerimizi sürdürüyoruz.	0
miscellaneous	1125441331290148864	https://twitter.com/anyuser/status/1125441331290148864	Seçmen iradesi bugün itibari ile tarihin tozlu raflarında yerini almıştır.	0
miscellaneous	1147605651138523136	https://twitter.com/anyuser/status/1147605651138523136	1-Mona Sahlin ve Toblerone Yolsuzluk Davası İDDİA: İsveç Sosyal Demokrat Partisi’nden Mona Sahlin’e, devletin tahsis ettiği kredi kartıyla kendisine çikolata aldığı gerekçesiyle soruşturma açıldı.  DOĞRU	0
miscellaneous	1141302357562732545	https://twitter.com/anyuser/status/1141302357562732545	@ismailsaymaz @kumkea Bizler ancak uzaktan bakıp şaşırırız... İDDİA: İsveç Sosyal Demokrat Partisi’nden Mona Sahlin’e, devletin tahsis ettiği kredi kartıyla kendisine çikolata aldığı gerekçesiyle soruşturma açıldı.  https://t.co/GXqBoSokxu	0
miscellaneous	1132305942878576641	https://twitter.com/anyuser/status/1132305942878576641	Devletin bugüne kadar can güvenliği olmadığı gerekçesiyle kendisine başvuran hiçbir kadına zırhlı araç ve koruma tahsis ettiği görülmemiştir burada tam olarak hangi devletten bahsediliyor?	0
